集計年,都道府県CD,都道府県名,産業大分類CD,産業大分類名,業種中分類CD,業種中分類名,企業単位_従業者数（人）
2012,47,沖縄県,K,不動産業，物品賃貸業,70,物品賃貸業,3178
2012,47,沖縄県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,248
2012,47,沖縄県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,4287
2012,47,沖縄県,L,学術研究，専門・技術サービス業,73,広告業,1128
2012,47,沖縄県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,7064
2012,47,沖縄県,M,宿泊業，飲食サービス業,75,宿泊業,12110
2012,47,沖縄県,M,宿泊業，飲食サービス業,76,飲食店,40611
2012,47,沖縄県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,3275
2012,47,沖縄県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,10849
2012,47,沖縄県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,4895
2012,47,沖縄県,N,生活関連サービス業，娯楽業,80,娯楽業,7596
2012,47,沖縄県,O,教育，学習支援業,81,学校教育,6814
2012,47,沖縄県,O,教育，学習支援業,82,その他の教育，学習支援業,9124
2012,47,沖縄県,P,医療，福祉,83,医療業,43260
2012,47,沖縄県,P,医療，福祉,84,保健衛生,472
2012,47,沖縄県,P,医療，福祉,85,社会保険・社会福祉・介護事業,31134
2012,47,沖縄県,Q,複合サービス事業,86,郵便局,57
2012,47,沖縄県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,3936
2012,47,沖縄県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,2131
2012,47,沖縄県,R,サービス業（他に分類されないもの）,89,自動車整備業,4184
2012,47,沖縄県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,958
2012,47,沖縄県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,2509
2012,47,沖縄県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20384
2012,47,沖縄県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,2988
2012,47,沖縄県,R,サービス業（他に分類されないもの）,94,宗教,725
2012,47,沖縄県,R,サービス業（他に分類されないもの）,95,その他のサービス業,241
2014,01,北海道,A,農業，林業,01,農業,24731
2014,01,北海道,A,農業，林業,02,林業,2930
2014,01,北海道,B,漁業,03,漁業（水産養殖業を除く）,4706
2014,01,北海道,B,漁業,04,水産養殖業,457
2014,01,北海道,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,1816
2014,01,北海道,D,建設業,06,総合工事業,95561
2014,01,北海道,D,建設業,07,職別工事業(設備工事業を除く),41442
2014,01,北海道,D,建設業,08,設備工事業,45441
2014,01,北海道,E,製造業,09,食料品製造業,72962
2014,01,北海道,E,製造業,10,飲料・たばこ・飼料製造業,5031
2014,01,北海道,E,製造業,11,繊維工業,3837
2014,01,北海道,E,製造業,12,木材・木製品製造業（家具を除く）,7848
2014,01,北海道,E,製造業,13,家具・装備品製造業,4642
2014,01,北海道,E,製造業,14,パルプ・紙・紙加工品製造業,3549
2014,01,北海道,E,製造業,15,印刷・同関連業,8425
2014,01,北海道,E,製造業,16,化学工業,2406
2014,01,北海道,E,製造業,17,石油製品・石炭製品製造業,273
2014,01,北海道,E,製造業,18,プラスチック製品製造業（別掲を除く）,3481
2014,01,北海道,E,製造業,19,ゴム製品製造業,546
2014,01,北海道,E,製造業,20,なめし革・同製品・毛皮製造業,298
2014,01,北海道,E,製造業,21,窯業・土石製品製造業,9379
2014,01,北海道,E,製造業,22,鉄鋼業,4325
2014,01,北海道,E,製造業,23,非鉄金属製造業,377
2014,01,北海道,E,製造業,24,金属製品製造業,12799
2014,01,北海道,E,製造業,25,はん用機械器具製造業,2855
2014,01,北海道,E,製造業,26,生産用機械器具製造業,5106
2014,01,北海道,E,製造業,27,業務用機械器具製造業,642
2014,01,北海道,E,製造業,28,電子部品・デバイス・電子回路製造業,3024
2014,01,北海道,E,製造業,29,電気機械器具製造業,2334
2014,01,北海道,E,製造業,30,情報通信機械器具製造業,664
2014,01,北海道,E,製造業,31,輸送用機械器具製造業,9166
2014,01,北海道,E,製造業,32,その他の製造業,3713
2014,01,北海道,F,電気・ガス・熱供給・水道業,33,電気業,7666
2014,01,北海道,F,電気・ガス・熱供給・水道業,34,ガス業,1386
2014,01,北海道,F,電気・ガス・熱供給・水道業,35,熱供給業,260
2014,01,北海道,F,電気・ガス・熱供給・水道業,36,水道業,787
2014,01,北海道,G,情報通信業,37,通信業,1747
2014,01,北海道,G,情報通信業,38,放送業,1127
2014,01,北海道,G,情報通信業,39,情報サービス業,20543
2014,01,北海道,G,情報通信業,40,インターネット附随サービス業,777
2014,01,北海道,G,情報通信業,41,映像・音声・文字情報制作業,6646
2014,01,北海道,H,運輸業，郵便業,42,鉄道業,8782
2014,01,北海道,H,運輸業，郵便業,43,道路旅客運送業,31995
2014,01,北海道,H,運輸業，郵便業,44,道路貨物運送業,67691
2014,01,北海道,H,運輸業，郵便業,45,水運業,1247
2014,01,北海道,H,運輸業，郵便業,46,航空運輸業,1295
2014,01,北海道,H,運輸業，郵便業,47,倉庫業,1997
2014,01,北海道,H,運輸業，郵便業,48,運輸に附帯するサービス業,7682
2014,01,北海道,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,102
2014,01,北海道,I,卸売業，小売業,50,各種商品卸売業,537
2014,01,北海道,I,卸売業，小売業,51,繊維・衣服等卸売業,2864
2014,01,北海道,I,卸売業，小売業,52,飲食料品卸売業,28923
2014,01,北海道,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,22460
2014,01,北海道,I,卸売業，小売業,54,機械器具卸売業,22677
2014,01,北海道,I,卸売業，小売業,55,その他の卸売業,19574
2014,01,北海道,I,卸売業，小売業,56,各種商品小売業,14663
2014,01,北海道,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,13508
2014,01,北海道,I,卸売業，小売業,58,飲食料品小売業,112566
2014,01,北海道,I,卸売業，小売業,59,機械器具小売業,34630
2014,01,北海道,I,卸売業，小売業,60,その他の小売業,118265
2014,01,北海道,I,卸売業，小売業,61,無店舗小売業,6480
2014,01,北海道,J,金融業，保険業,62,銀行業,9096
2014,01,北海道,J,金融業，保険業,63,協同組織金融業,0
2014,01,北海道,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,1655
2014,01,北海道,J,金融業，保険業,65,金融商品取引業，商品先物取引業,206
2014,01,北海道,J,金融業，保険業,66,補助的金融業等,249
2014,01,北海道,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,5714
2014,01,北海道,K,不動産業，物品賃貸業,68,不動産取引業,7960
2014,01,北海道,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,32481
2014,01,北海道,K,不動産業，物品賃貸業,70,物品賃貸業,9776
2014,01,北海道,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,822
2014,01,北海道,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,12480
2014,01,北海道,L,学術研究，専門・技術サービス業,73,広告業,2858
2014,01,北海道,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,22948
2014,01,北海道,M,宿泊業，飲食サービス業,75,宿泊業,32499
2014,01,北海道,M,宿泊業，飲食サービス業,76,飲食店,139474
2014,01,北海道,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,9996
2014,01,北海道,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,49952
2014,01,北海道,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,11821
2014,01,北海道,N,生活関連サービス業，娯楽業,80,娯楽業,23944
2014,01,北海道,O,教育，学習支援業,81,学校教育,390
2014,01,北海道,O,教育，学習支援業,82,その他の教育，学習支援業,17667
2014,01,北海道,P,医療，福祉,83,医療業,27204
2014,01,北海道,P,医療，福祉,84,保健衛生,154
2014,01,北海道,P,医療，福祉,85,社会保険・社会福祉・介護事業,38828
2014,01,北海道,Q,複合サービス事業,86,郵便局,557
2014,01,北海道,Q,複合サービス事業,87,協同組合（他に分類されないもの）,
2014,01,北海道,R,サービス業（他に分類されないもの）,88,廃棄物処理業,10229
2014,01,北海道,R,サービス業（他に分類されないもの）,89,自動車整備業,12852
2014,01,北海道,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,4980
2014,01,北海道,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,10461
2014,01,北海道,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,84413
2014,01,北海道,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,
2014,01,北海道,R,サービス業（他に分類されないもの）,94,宗教,90
2014,01,北海道,R,サービス業（他に分類されないもの）,95,その他のサービス業,349
2014,01,北海道,S,公務（他に分類されるものを除く）,97,国家公務,
2014,01,北海道,S,公務（他に分類されるものを除く）,98,地方公務,
2014,02,青森県,A,農業，林業,01,農業,5550
2014,02,青森県,A,農業，林業,02,林業,783
2014,02,青森県,B,漁業,03,漁業（水産養殖業を除く）,865
2014,02,青森県,B,漁業,04,水産養殖業,6
2014,02,青森県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,363
2014,02,青森県,D,建設業,06,総合工事業,26720
2014,02,青森県,D,建設業,07,職別工事業(設備工事業を除く),11080
2014,02,青森県,D,建設業,08,設備工事業,11252
2014,02,青森県,E,製造業,09,食料品製造業,18150
2014,02,青森県,E,製造業,10,飲料・たばこ・飼料製造業,884
2014,02,青森県,E,製造業,11,繊維工業,4420
2014,02,青森県,E,製造業,12,木材・木製品製造業（家具を除く）,1057
2014,02,青森県,E,製造業,13,家具・装備品製造業,770
2014,02,青森県,E,製造業,14,パルプ・紙・紙加工品製造業,1029
2014,02,青森県,E,製造業,15,印刷・同関連業,1946
2014,02,青森県,E,製造業,16,化学工業,161
2014,02,青森県,E,製造業,17,石油製品・石炭製品製造業,85
2014,02,青森県,E,製造業,18,プラスチック製品製造業（別掲を除く）,513
2014,02,青森県,E,製造業,19,ゴム製品製造業,75
2014,02,青森県,E,製造業,20,なめし革・同製品・毛皮製造業,1
2014,02,青森県,E,製造業,21,窯業・土石製品製造業,1920
2014,02,青森県,E,製造業,22,鉄鋼業,1713
2014,02,青森県,E,製造業,23,非鉄金属製造業,2318
2014,02,青森県,E,製造業,24,金属製品製造業,2579
2014,02,青森県,E,製造業,25,はん用機械器具製造業,252
2014,02,青森県,E,製造業,26,生産用機械器具製造業,1475
2014,02,青森県,E,製造業,27,業務用機械器具製造業,4588
2014,02,青森県,E,製造業,28,電子部品・デバイス・電子回路製造業,6111
2014,02,青森県,E,製造業,29,電気機械器具製造業,1030
2014,02,青森県,E,製造業,30,情報通信機械器具製造業,633
2014,02,青森県,E,製造業,31,輸送用機械器具製造業,1314
2014,02,青森県,E,製造業,32,その他の製造業,2590
2014,02,青森県,F,電気・ガス・熱供給・水道業,33,電気業,37
2014,02,青森県,F,電気・ガス・熱供給・水道業,34,ガス業,246
2014,02,青森県,F,電気・ガス・熱供給・水道業,35,熱供給業,0
2014,02,青森県,F,電気・ガス・熱供給・水道業,36,水道業,135
2014,02,青森県,G,情報通信業,37,通信業,96
2014,02,青森県,G,情報通信業,38,放送業,550
2014,02,青森県,G,情報通信業,39,情報サービス業,1868
2014,02,青森県,G,情報通信業,40,インターネット附随サービス業,107
2014,02,青森県,G,情報通信業,41,映像・音声・文字情報制作業,978
2014,02,青森県,H,運輸業，郵便業,42,鉄道業,311
2014,02,青森県,H,運輸業，郵便業,43,道路旅客運送業,7017
2014,02,青森県,H,運輸業，郵便業,44,道路貨物運送業,12130
2014,02,青森県,H,運輸業，郵便業,45,水運業,64
2014,02,青森県,H,運輸業，郵便業,46,航空運輸業,0
2014,02,青森県,H,運輸業，郵便業,47,倉庫業,1362
2014,02,青森県,H,運輸業，郵便業,48,運輸に附帯するサービス業,996
2014,02,青森県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,2
2014,02,青森県,I,卸売業，小売業,50,各種商品卸売業,15
2014,02,青森県,I,卸売業，小売業,51,繊維・衣服等卸売業,438
2014,02,青森県,I,卸売業，小売業,52,飲食料品卸売業,9998
2014,02,青森県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,6904
2014,02,青森県,I,卸売業，小売業,54,機械器具卸売業,3983
2014,02,青森県,I,卸売業，小売業,55,その他の卸売業,2782
2014,02,青森県,I,卸売業，小売業,56,各種商品小売業,1090
2014,02,青森県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,4167
2014,02,青森県,I,卸売業，小売業,58,飲食料品小売業,26858
2014,02,青森県,I,卸売業，小売業,59,機械器具小売業,9313
2014,02,青森県,I,卸売業，小売業,60,その他の小売業,27792
2014,02,青森県,I,卸売業，小売業,61,無店舗小売業,1563
2014,02,青森県,J,金融業，保険業,62,銀行業,4455
2014,02,青森県,J,金融業，保険業,63,協同組織金融業,0
2014,02,青森県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,241
2014,02,青森県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,8
2014,02,青森県,J,金融業，保険業,66,補助的金融業等,11
2014,02,青森県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,1445
